STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,subjnmon,Subjective and non-monetary indicator,hhtyp,Type of household,incgrp,Income situation in relation to the risk of poverty threshold,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,,6.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FI,Finland,2020,,2.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FI,Finland,2021,,2.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FI,Finland,2022,,2.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FI,Finland,2023,,2.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FI,Finland,2024,,2.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FR,France,2020,,6.5,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FR,France,2021,,5.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FR,France,2022,,7.2,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FR,France,2023,,7.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,FR,France,2024,,8.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HR,Croatia,2020,,11.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HR,Croatia,2021,,7.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HR,Croatia,2022,,8.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HR,Croatia,2023,,6.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HR,Croatia,2024,,4.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HU,Hungary,2020,,10.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HU,Hungary,2021,,9.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HU,Hungary,2022,,8.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HU,Hungary,2023,,7.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,HU,Hungary,2024,,6.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IE,Ireland,2020,,6.4,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IE,Ireland,2021,,6.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IE,Ireland,2022,,5.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IE,Ireland,2023,,6.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IE,Ireland,2024,,5.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IS,Iceland,2020,,3.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IT,Italy,2020,,9.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IT,Italy,2021,,9.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IT,Italy,2022,,6.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IT,Italy,2023,,5.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,IT,Italy,2024,,5.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LT,Lithuania,2020,,3.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LT,Lithuania,2021,,2.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LT,Lithuania,2022,,2.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LT,Lithuania,2023,,2.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LT,Lithuania,2024,,2.1,,p,provisional,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LU,Luxembourg,2020,,3.8,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LU,Luxembourg,2021,,3.8,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LU,Luxembourg,2022,,1.5,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LU,Luxembourg,2023,,2.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LU,Luxembourg,2024,,2.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LV,Latvia,2020,,7.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LV,Latvia,2021,,5.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LV,Latvia,2022,,6.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LV,Latvia,2023,,7.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,LV,Latvia,2024,,5.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,ME,Montenegro,2020,,27.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,ME,Montenegro,2021,,26.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,ME,Montenegro,2022,,22.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MK,North Macedonia,2020,,25.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MK,North Macedonia,2021,,21.6,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MK,North Macedonia,2022,,28.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MT,Malta,2020,,4.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MT,Malta,2021,,3.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MT,Malta,2022,,5.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MT,Malta,2023,,5.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,MT,Malta,2024,,5.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NL,Netherlands,2020,,1.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NL,Netherlands,2021,,1.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NL,Netherlands,2022,,1.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NL,Netherlands,2023,,1.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NL,Netherlands,2024,,2.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NO,Norway,2020,,2.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NO,Norway,2021,,2.7,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NO,Norway,2022,,2.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NO,Norway,2023,,2.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,NO,Norway,2024,,3.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PL,Poland,2020,,3.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PL,Poland,2021,,3.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PL,Poland,2022,,3.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PL,Poland,2023,,3.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PL,Poland,2024,,2.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PT,Portugal,2020,,9.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PT,Portugal,2021,,11.3,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PT,Portugal,2022,,11.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PT,Portugal,2023,,10.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,PT,Portugal,2024,,9.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RO,Romania,2020,,14.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RO,Romania,2021,,11.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RO,Romania,2022,,10.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RO,Romania,2023,,9.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RO,Romania,2024,,8.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RS,Serbia,2020,,15.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RS,Serbia,2021,,15.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RS,Serbia,2022,,13.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,RS,Serbia,2023,,13.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SE,Sweden,2020,,3.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SE,Sweden,2021,,3.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SE,Sweden,2022,,3.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SE,Sweden,2023,,3.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SE,Sweden,2024,,3.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2020,,4.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2021,,2.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2022,,3.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2023,,4.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2024,,3.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2020,,8.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2021,,9.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2022,,9.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_GD,Households making ends meet with great difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2023,,10.4,,,,,
